7.000000000000000000e+00,3.000000000000000000e+00,4.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,1.300000000000000000e+01,2.000000000000000000e+00,1.000000000000000000e+00,2.400000000000000000e+01,1.200000000000000000e+01,5.000000000000000000e+00,2.400000000000000000e+01,1.000000000000000000e+01,3.000000000000000000e+00,8.000000000000000000e+00,1.100000000000000000e+01,6.000000000000000000e+00,2.200000000000000000e+01,1.900000000000000000e+01,1.000000000000000000e+01,1.950000000000000000e+02,1.900000000000000000e+01,2.000000000000000000e+00,8.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,1.200000000000000000e+01,3.000000000000000000e+01,1.000000000000000000e+01,1.000000000000000000e+00,5.000000000000000000e+00
1.300000000000000000e+01,6.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,1.600000000000000000e+01,2.000000000000000000e+00,1.000000000000000000e+00,2.100000000000000000e+01,1.800000000000000000e+01,3.000000000000000000e+00,3.300000000000000000e+01,1.300000000000000000e+01,1.000000000000000000e+00,1.500000000000000000e+01,1.800000000000000000e+01,3.000000000000000000e+00,4.700000000000000000e+01,4.200000000000000000e+01,2.000000000000000000e+00,2.750000000000000000e+02,2.600000000000000000e+01,2.000000000000000000e+00,1.700000000000000000e+01,0.000000000000000000e+00,1.000000000000000000e+00,5.000000000000000000e+00,1.800000000000000000e+01,7.000000000000000000e+00,0.000000000000000000e+00,6.000000000000000000e+00
-3.000000000000000000e+00,8.000000000000000000e+00,4.000000000000000000e+00,-1.000000000000000000e+00,1.000000000000000000e+00,2.500000000000000000e+01,8.000000000000000000e+00,3.000000000000000000e+00,1.000000000000000000e+01,2.900000000000000000e+01,4.000000000000000000e+00,3.900000000000000000e+01,1.000000000000000000e+01,1.000000000000000000e+00,1.400000000000000000e+01,1.200000000000000000e+01,5.000000000000000000e+00,4.400000000000000000e+01,2.400000000000000000e+01,1.000000000000000000e+01,3.360000000000000000e+02,3.100000000000000000e+01,8.000000000000000000e+00,2.400000000000000000e+01,0.000000000000000000e+00,2.000000000000000000e+00,6.000000000000000000e+00,3.500000000000000000e+01,1.300000000000000000e+01,5.000000000000000000e+00,6.000000000000000000e+00
1.000000000000000000e+01,1.700000000000000000e+01,6.000000000000000000e+00,-2.000000000000000000e+00,1.000000000000000000e+00,1.900000000000000000e+01,2.000000000000000000e+00,4.000000000000000000e+00,3.600000000000000000e+01,2.100000000000000000e+01,7.000000000000000000e+00,5.500000000000000000e+01,3.000000000000000000e+00,3.000000000000000000e+00,2.300000000000000000e+01,2.100000000000000000e+01,1.700000000000000000e+01,4.700000000000000000e+01,4.300000000000000000e+01,4.000000000000000000e+00,1.264000000000000000e+03,4.300000000000000000e+01,5.000000000000000000e+00,2.100000000000000000e+01,0.000000000000000000e+00,2.000000000000000000e+00,7.000000000000000000e+00,2.200000000000000000e+01,1.100000000000000000e+01,0.000000000000000000e+00,9.000000000000000000e+00
-1.900000000000000000e+01,1.100000000000000000e+01,1.000000000000000000e+00,0.000000000000000000e+00,2.000000000000000000e+00,1.600000000000000000e+01,5.000000000000000000e+00,1.000000000000000000e+00,4.000000000000000000e+01,3.400000000000000000e+01,6.000000000000000000e+00,6.400000000000000000e+01,7.000000000000000000e+00,3.000000000000000000e+00,2.900000000000000000e+01,3.700000000000000000e+01,1.500000000000000000e+01,1.500000000000000000e+01,1.230000000000000000e+02,3.000000000000000000e+00,8.080000000000000000e+02,7.800000000000000000e+01,1.000000000000000000e+00,2.000000000000000000e+00,0.000000000000000000e+00,-1.000000000000000000e+00,4.000000000000000000e+00,1.400000000000000000e+01,1.000000000000000000e+01,0.000000000000000000e+00,8.000000000000000000e+00
9.000000000000000000e+00,1.200000000000000000e+01,2.000000000000000000e+00,0.000000000000000000e+00,4.000000000000000000e+00,3.400000000000000000e+01,5.000000000000000000e+00,5.000000000000000000e+00,4.600000000000000000e+01,2.800000000000000000e+01,8.000000000000000000e+00,7.900000000000000000e+01,2.000000000000000000e+01,0.000000000000000000e+00,3.000000000000000000e+01,5.100000000000000000e+01,1.700000000000000000e+01,6.500000000000000000e+01,1.310000000000000000e+02,-1.000000000000000000e+00,9.920000000000000000e+02,5.400000000000000000e+01,1.000000000000000000e+00,1.900000000000000000e+01,0.000000000000000000e+00,3.000000000000000000e+00,2.000000000000000000e+00,3.500000000000000000e+01,7.000000000000000000e+00,0.000000000000000000e+00,5.000000000000000000e+00
7.900000000000000000e+01,1.000000000000000000e+01,0.000000000000000000e+00,1.260000000000000000e+02,-1.000000000000000000e+00,3.400000000000000000e+01,0.000000000000000000e+00,3.000000000000000000e+00,3.600000000000000000e+01,2.500000000000000000e+01,4.000000000000000000e+00,8.000000000000000000e+01,9.000000000000000000e+00,2.000000000000000000e+00,3.500000000000000000e+01,7.600000000000000000e+01,1.700000000000000000e+01,9.400000000000000000e+01,9.900000000000000000e+01,1.500000000000000000e+01,1.119000000000000000e+03,5.500000000000000000e+01,8.000000000000000000e+00,1.900000000000000000e+01,0.000000000000000000e+00,1.600000000000000000e+01,7.000000000000000000e+00,2.900000000000000000e+01,2.400000000000000000e+01,2.000000000000000000e+00,1.500000000000000000e+01
3.400000000000000000e+01,9.000000000000000000e+00,4.000000000000000000e+00,2.900000000000000000e+01,4.000000000000000000e+00,3.100000000000000000e+01,9.000000000000000000e+00,5.000000000000000000e+00,5.800000000000000000e+01,2.100000000000000000e+01,8.000000000000000000e+00,9.500000000000000000e+01,1.300000000000000000e+01,0.000000000000000000e+00,3.300000000000000000e+01,4.600000000000000000e+01,1.400000000000000000e+01,6.700000000000000000e+01,5.500000000000000000e+01,8.000000000000000000e+00,1.288000000000000000e+03,5.100000000000000000e+01,1.100000000000000000e+01,2.400000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,1.600000000000000000e+01,3.300000000000000000e+01,1.400000000000000000e+01,1.000000000000000000e+00,1.900000000000000000e+01
1.300000000000000000e+01,7.000000000000000000e+00,3.000000000000000000e+00,1.700000000000000000e+01,6.000000000000000000e+00,1.600000000000000000e+01,6.000000000000000000e+00,2.000000000000000000e+00,4.700000000000000000e+01,2.200000000000000000e+01,8.000000000000000000e+00,9.600000000000000000e+01,1.100000000000000000e+01,0.000000000000000000e+00,3.300000000000000000e+01,4.200000000000000000e+01,5.000000000000000000e+00,5.000000000000000000e+01,5.100000000000000000e+01,2.000000000000000000e+00,1.777000000000000000e+03,6.600000000000000000e+01,-3.000000000000000000e+00,1.500000000000000000e+01,1.000000000000000000e+00,9.000000000000000000e+00,7.000000000000000000e+00,2.400000000000000000e+01,1.500000000000000000e+01,2.000000000000000000e+00,1.500000000000000000e+01
2.100000000000000000e+01,7.000000000000000000e+00,8.000000000000000000e+00,1.800000000000000000e+01,7.000000000000000000e+00,2.100000000000000000e+01,1.200000000000000000e+01,2.000000000000000000e+00,6.100000000000000000e+01,2.700000000000000000e+01,1.000000000000000000e+01,8.700000000000000000e+01,1.100000000000000000e+01,3.000000000000000000e+00,3.400000000000000000e+01,5.200000000000000000e+01,9.000000000000000000e+00,9.200000000000000000e+01,5.200000000000000000e+01,7.000000000000000000e+00,1.979000000000000000e+03,5.200000000000000000e+01,1.100000000000000000e+01,1.900000000000000000e+01,0.000000000000000000e+00,8.000000000000000000e+00,3.000000000000000000e+00,3.500000000000000000e+01,1.200000000000000000e+01,2.000000000000000000e+00,2.600000000000000000e+01
1.500000000000000000e+01,1.000000000000000000e+00,1.000000000000000000e+00,5.000000000000000000e+00,8.000000000000000000e+00,2.700000000000000000e+01,7.000000000000000000e+00,3.000000000000000000e+00,6.600000000000000000e+01,1.200000000000000000e+01,6.000000000000000000e+00,7.900000000000000000e+01,9.000000000000000000e+00,3.000000000000000000e+00,3.300000000000000000e+01,8.300000000000000000e+01,1.200000000000000000e+01,9.800000000000000000e+01,8.600000000000000000e+01,7.000000000000000000e+00,2.184000000000000000e+03,6.300000000000000000e+01,5.000000000000000000e+00,1.300000000000000000e+01,0.000000000000000000e+00,1.200000000000000000e+01,6.000000000000000000e+00,3.100000000000000000e+01,1.200000000000000000e+01,2.000000000000000000e+00,3.200000000000000000e+01
2.400000000000000000e+01,5.000000000000000000e+00,5.000000000000000000e+00,2.400000000000000000e+01,1.000000000000000000e+01,9.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,4.700000000000000000e+01,2.800000000000000000e+01,6.000000000000000000e+00,6.300000000000000000e+01,8.000000000000000000e+00,2.000000000000000000e+00,1.700000000000000000e+01,6.500000000000000000e+01,7.000000000000000000e+00,8.000000000000000000e+01,5.000000000000000000e+01,1.100000000000000000e+01,2.951000000000000000e+03,4.500000000000000000e+01,-2.000000000000000000e+00,3.000000000000000000e+00,0.000000000000000000e+00,-2.000000000000000000e+00,6.000000000000000000e+00,2.600000000000000000e+01,1.900000000000000000e+01,-1.000000000000000000e+00,3.200000000000000000e+01
-1.500000000000000000e+01,5.000000000000000000e+00,3.000000000000000000e+00,1.400000000000000000e+01,2.000000000000000000e+00,1.300000000000000000e+01,9.000000000000000000e+00,6.000000000000000000e+00,5.000000000000000000e+01,2.800000000000000000e+01,2.000000000000000000e+00,5.500000000000000000e+01,1.700000000000000000e+01,8.000000000000000000e+00,2.600000000000000000e+01,4.200000000000000000e+01,1.500000000000000000e+01,6.500000000000000000e+01,4.300000000000000000e+01,6.000000000000000000e+00,2.724000000000000000e+03,2.300000000000000000e+01,5.000000000000000000e+00,7.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+01,4.000000000000000000e+00,1.400000000000000000e+01,5.000000000000000000e+00,1.000000000000000000e+00,3.300000000000000000e+01
